`# time, f
3.353676838419209525e+04,-2.220562866945432201e-01
3.355677838919460191e+04,-2.220578179767865867e-01
3.357678839419710130e+04,-2.220593550949143402e-01
3.359679839919960068e+04,-2.220608982928693742e-01
3.361680840420210006e+04,-2.220624478255790457e-01
3.363681840920459945e+04,-2.220640039527894682e-01
3.365682841420709883e+04,-2.220655669321166814e-01
3.367683841920960549e+04,-2.220671370112737020e-01
3.369684842421210487e+04,-2.220687144194919693e-01
3.371685842921460426e+04,-2.220702993582420182e-01
3.373686843421710364e+04,-2.220718919914697054e-01
3.375687843921961030e+04,-2.220734924356993489e-01
3.377688844422210968e+04,-2.220751007504991326e-01
3.379689844922460907e+04,-2.220767169299363020e-01
3.381690845422711573e+04,-2.220783408957444360e-01
3.383691845922961511e+04,-2.220799724929550800e-01
3.385692846423211449e+04,-2.220816114886735304e-01
3.387693846923461388e+04,-2.220832575745003978e-01
3.389694847423712054e+04,-2.220849103728123608e-01
3.391695847923961992e+04,-2.220865694467523133e-01
3.393696848424211930e+04,-2.220882343133920578e-01
3.395697848924462596e+04,-2.220899044591916616e-01
3.397698849424712535e+04,-2.220915793566438368e-01
3.399699849924962473e+04,-2.220932584809142130e-01
3.401700850425212411e+04,-2.220949413253660576e-01
3.403701850925463077e+04,-2.220966274150781850e-01
3.405702851425713015e+04,-2.220983163177664699e-01
3.407703851925962954e+04,-2.221000076518519495e-01
3.409704852426213620e+04,-2.221017010917178125e-01
3.411705852926463558e+04,-2.221033963704308889e-01
3.413706853426713496e+04,-2.221050932803531053e-01
3.415707853926963435e+04,-2.221067916721337077e-01
3.417708854427213373e+04,-2.221084914525720266e-01
3.419709854927463311e+04,-2.221101925817934863e-01
3.421710855427713977e+04,-2.221118950701058692e-01
3.423711855927963916e+04,-2.221135989748203310e-01
3.425712856428213854e+04,-2.221153043972401153e-01
3.427713856928463792e+04,-2.221170114799480011e-01
3.429714857428714458e+04,-2.221187204044675623e-01
3.431715857928964397e+04,-2.221204313893245796e-01
3.433716858429214335e+04,-2.221221446885034423e-01
3.435717858929465001e+04,-2.221238605902681740e-01
3.437718859429714939e+04,-2.221255794163011499e-01
3.439719859929964878e+04,-2.221273015210993573e-01
3.441720860430214816e+04,-2.221290272915600328e-01
3.443721860930465482e+04,-2.221307571466798469e-01
3.445722861430715420e+04,-2.221324915372860642e-01
3.447723861930965359e+04,-2.221342309457108866e-01
3.449724862431215297e+04,-2.221359758853164723e-01
3.451725862931465963e+04,-2.221377268997712651e-01
3.453726863431715901e+04,-2.221394845619765746e-01
3.455727863931965840e+04,-2.221412494725403253e-01
3.457728864432216506e+04,-2.221430222576987468e-01
3.459729864932466444e+04,-2.221448035665966880e-01
3.461730865432716382e+04,-2.221465940678545858e-01
3.463731865932966321e+04,-2.221483944453762904e-01
3.465732866433216986e+04,-2.221502053933931131e-01
3.467733866933466925e+04,-2.221520276107840364e-01
3.469734867433716863e+04,-2.221538617947733107e-01
3.471735867933966802e+04,-2.221557086341689746e-01
3.473736868434216740e+04,-2.221575688023655903e-01
3.475737868934466678e+04,-2.221594429503914725e-01
3.477738869434717344e+04,-2.221613317003126309e-01
3.479739869934967282e+04,-2.221632356393138663e-01
3.481740870435217221e+04,-2.221651553147550584e-01
3.483741870935467887e+04,-2.221670912304352929e-01
3.485742871435717825e+04,-2.221690438442080473e-01
3.487743871935967763e+04,-2.221710135669723030e-01
3.489744872436217702e+04,-2.221730007629403314e-01
3.491745872936468368e+04,-2.221750057509651044e-01
3.493746873436718306e+04,-2.221770288066151344e-01
3.495747873936968244e+04,-2.221790701646258193e-01
3.497748874437218910e+04,-2.221811300213337170e-01
3.499749874937468849e+04,-2.221832085367167198e-01
3.501750875437718787e+04,-2.221853058357003696e-01
3.503751875937968725e+04,-2.221874220084434359e-01
3.505752876438219391e+04,-2.221895571093568944e-01
3.507753876938469330e+04,-2.221917111546377888e-01
3.509754877438719268e+04,-2.221938841181032298e-01
3.511755877938969934e+04,-2.221960759251037920e-01
3.513756878439219872e+04,-2.221982864442954009e-01
3.515757878939469811e+04,-2.222005154771135027e-01
3.517758879439719749e+04,-2.222027627449385256e-01
3.519759879939970415e+04,-2.222050278742441209e-01
3.521760880440220353e+04,-2.222073103804652894e-01
3.523761880940470292e+04,-2.222096096519128872e-01
3.525762881440720230e+04,-2.222119249356798720e-01
3.527763881940970168e+04,-2.222142553279910226e-01
3.529764882441220107e+04,-2.222165997716289976e-01
3.531765882941470772e+04,-2.222189570627482180e-01
3.533766883441720711e+04,-2.222213258684642700e-01
3.535767883941970649e+04,-2.222237047551746392e-01
3.537768884442221315e+04,-2.222260922258849081e-01
3.539769884942471253e+04,-2.222284867633050331e-01
3.541770885442721192e+04,-2.222308868745310195e-01
3.543771885942971130e+04,-2.222332911329986116e-01
3.545772886443221796e+04,-2.222356982140773762e-01
3.547773886943471734e+04,-2.222381069219296346e-01
3.549774887443721673e+04,-2.222405162067295215e-01
3.551775887943972339e+04,-2.222429251726609489e-01
3.553776888444222277e+04,-2.222453330780643221e-01
3.555777888944472215e+04,-2.222477393296018733e-01
3.557778889444722154e+04,-2.222501434724026559e-01
3.559779889944972820e+04,-2.222525451779615580e-01
3.561780890445222758e+04,-2.222549442312218293e-01
3.563781890945472696e+04,-2.222573405178859540e-01
3.565782891445722635e+04,-2.222597340126418186e-01
3.567783891945973301e+04,-2.222621247686987211e-01
3.569784892446223239e+04,-2.222645129088088589e-01
3.571785892946473177e+04,-2.222668986178014672e-01
3.573786893446723843e+04,-2.222692821365652438e-01
3.575787893946973782e+04,-2.222716637573628751e-01
3.577788894447223720e+04,-2.222740438203421875e-01
3.579789894947473658e+04,-2.222764227111056201e-01
3.581790895447723597e+04,-2.222788008592072873e-01
3.583791895947973535e+04,-2.222811787374625869e-01
3.585792896448224201e+04,-2.222835568619709323e-01
3.587793896948474139e+04,-2.222859357927675639e-01
3.589794897448724078e+04,-2.222883161350358017e-01
3.591795897948974016e+04,-2.222906985408220903e-01
3.593796898449224682e+04,-2.222930837112050417e-01
3.595797898949474620e+04,-2.222954723988754266e-01
3.597798899449724559e+04,-2.222978654110827901e-01
3.599799899949975224e+04,-2.223002636129033927e-01
3.601800900450225163e+04,-2.223026679307714415e-01
3.603801900950475101e+04,-2.223050793561988925e-01
3.605802901450725039e+04,-2.223074989495857079e-01
3.607803901950975705e+04,-2.223099278439845949e-01
3.609804902451225644e+04,-2.223123672486393976e-01
3.611805902951475582e+04,-2.223148184520553627e-01
3.613806903451726248e+04,-2.223172828242835630e-01
3.615807903951976186e+04,-2.223197618180147994e-01
3.617808904452226125e+04,-2.223222569679700056e-01
3.619809904952476063e+04,-2.223247698879609324e-01
3.621810905452726729e+04,-2.223273022648722952e-01
3.623811905952976667e+04,-2.223298558487012133e-01
3.625812906453226606e+04,-2.223324324377002059e-01
3.627813906953477272e+04,-2.223350338576253193e-01
3.629814907453727210e+04,-2.223376619341381200e-01
3.631815907953977148e+04,-2.223403184575858949e-01
3.633816908454227087e+04,-2.223430051397529417e-01
3.635817908954477025e+04,-2.223457235628017448e-01
3.637818909454726963e+04,-2.223484751215565602e-01
3.639819909954977629e+04,-2.223512609615559132e-01
3.641820910455227568e+04,-2.223540819168539628e-01
3.643821910955477506e+04,-2.223569384532000648e-01
3.645822911455727444e+04,-2.223598306236041489e-01
3.647823911955978110e+04,-2.223627580438648776e-01
3.649824912456228049e+04,-2.223657198948064406e-01
3.651825912956477987e+04,-2.223687149553437714e-01
3.653826913456728653e+04,-2.223717416661743218e-01
3.655827913956978591e+04,-2.223747982186728145e-01
3.657828914457228529e+04,-2.223778826588095336e-01
3.659829914957478468e+04,-2.223809929930725959e-01
3.661830915457729134e+04,-2.223841272833569360e-01
3.663831915957979072e+04,-2.223872837205266850e-01
3.665832916458229010e+04,-2.223904606708957121e-01
3.667833916958478949e+04,-2.223936566948280513e-01
3.669834917458729615e+04,-2.223968705408271018e-01
3.671835917958979553e+04,-2.224001011211937107e-01
3.673836918459229491e+04,-2.224033474764963159e-01
3.675837918959480157e+04,-2.224066087359934107e-01
3.677838919459730096e+04,-2.224098840801797539e-01
3.679839919959980034e+04,-2.224131727101679723e-01
3.681840920460229972e+04,-2.224164738269310548e-01
3.683841920960480638e+04,-2.224197866217223207e-01
3.685842921460730577e+04,-2.224231102774187896e-01
3.687843921960980515e+04,-2.224264439792508763e-01
3.689844922461230453e+04,-2.224297869325088939e-01
3.691845922961480392e+04,-2.224331383844171395e-01
3.693846923461730330e+04,-2.224364976474269839e-01
3.695847923961980996e+04,-2.224398641216009387e-01
3.697848924462230934e+04,-2.224432373144029917e-01
3.699849924962480873e+04,-2.224466168569069480e-01
3.701850925462731539e+04,-2.224500025160699723e-01
3.703851925962981477e+04,-2.224533942032071443e-01
3.705852926463231415e+04,-2.224567919791199666e-01
3.707853926963481354e+04,-2.224601960564998593e-01
3.709854927463732020e+04,-2.224636068002669165e-01
3.711855927963981958e+04,-2.224670247264733947e-01
3.713856928464231896e+04,-2.224704505003176902e-01
3.715857928964482562e+04,-2.224738849337178637e-01
3.717858929464732500e+04,-2.224773289827836897e-01
3.719859929964982439e+04,-2.224807837454209347e-01
3.721860930465232377e+04,-2.224842504591882097e-01
3.723861930965483043e+04,-2.224877304994038185e-01
3.725862931465732981e+04,-2.224912253773579374e-01
3.727863931965982920e+04,-2.224947367383078856e-01
3.729864932466233586e+04,-2.224982663587110887e-01
3.731865932966483524e+04,-2.225018161418639562e-01
3.733866933466733462e+04,-2.225053881107590670e-01
3.735867933966983401e+04,-2.225089843965498415e-01
3.737868934467234067e+04,-2.225126072205483030e-01
3.739869934967484005e+04,-2.225162588672505437e-01
3.741870935467733943e+04,-2.225199416456213330e-01
3.743871935967983882e+04,-2.225236578359960360e-01
3.745872936468233820e+04,-2.225274096207818797e-01
3.747873936968483758e+04,-2.225311989989920691e-01
3.749874937468734424e+04,-2.225350276877560707e-01
3.751875937968984363e+04,-2.225388970181942649e-01
3.753876938469234301e+04,-2.225428078376800456e-01
3.755877938969484967e+04,-2.225467604340404804e-01
3.757878939469734905e+04,-2.225507544976982888e-01
3.759879939969984844e+04,-2.225547891335886985e-01
3.761880940470234782e+04,-2.225588629259231399e-01
3.763881940970485448e+04,-2.225629740478492768e-01
3.765882941470735386e+04,-2.225671203987112656e-01
3.767883941970985325e+04,-2.225712997475126076e-01
3.769884942471235263e+04,-2.225755098634761564e-01
3.771885942971485929e+04,-2.225797486214374787e-01
3.773886943471735867e+04,-2.225840140777115284e-01
3.775887943971985806e+04,-2.225883045179975761e-01
3.777888944472236471e+04,-2.225926184815812114e-01
3.779889944972486410e+04,-2.225969547660761327e-01
3.781890945472736348e+04,-2.226013124156300260e-01
3.783891945972986287e+04,-2.226056906942504021e-01
3.785892946473236952e+04,-2.226100890454982550e-01
3.787893946973486891e+04,-2.226145070404664805e-01
3.789894947473736829e+04,-2.226189443175098370e-01
3.791895947973987495e+04,-2.226234005191999599e-01
3.793896948474237433e+04,-2.226278752338624045e-01
3.795897948974487372e+04,-2.226323679501726605e-01
3.797898949474737310e+04,-2.226368780329976704e-01
3.799899949974987248e+04,-2.226414047265680984e-01
3.801900950475237187e+04,-2.226459471872060114e-01
3.803901950975487853e+04,-2.226505045429558738e-01
3.805902951475737791e+04,-2.226550759727791151e-01
3.807903951975987729e+04,-2.226596607948143069e-01
3.809904952476237668e+04,-2.226642585523967710e-01
3.811905952976488334e+04,-2.226688690880519184e-01
3.813906953476738272e+04,-2.226734925987227942e-01
3.815907953976988210e+04,-2.226781296688888634e-01
3.817908954477238876e+04,-2.226827812809414886e-01
3.819909954977488815e+04,-2.226874488036514887e-01
3.821910955477738753e+04,-2.226921339597331961e-01
3.823911955977988691e+04,-2.226968387727384091e-01
3.825912956478239357e+04,-2.227015654923607257e-01
3.827913956978489296e+04,-2.227063164964068198e-01
3.829914957478739234e+04,-2.227110941679912581e-01
3.831915957978989900e+04,-2.227159007487770348e-01
3.833916958479239838e+04,-2.227207381740160252e-01
3.835917958979489777e+04,-2.227256079027719327e-01
3.837918959479739715e+04,-2.227305107657326644e-01
3.839919959979990381e+04,-2.227354468602094906e-01
3.841920960480240319e+04,-2.227404155225928273e-01
3.843921960980490257e+04,-2.227454153986593022e-01
3.845922961480740196e+04,-2.227504446117116454e-01
3.847923961980990862e+04,-2.227555010036623151e-01
3.849924962481240800e+04,-2.227605824051686889e-01
3.851925962981490738e+04,-2.227656868863400752e-01
3.853926963481740677e+04,-2.227708129506590917e-01
3.855927963981990615e+04,-2.227759596550797083e-01
3.857928964482241281e+04,-2.227811266592985839e-01
3.859929964982491219e+04,-2.227863142201701452e-01
3.861930965482741158e+04,-2.227915231514645267e-01
3.863931965982991096e+04,-2.227967547668173176e-01
3.865932966483241762e+04,-2.228020108181703041e-01
3.867933966983491700e+04,-2.228072934359882629e-01
3.869934967483741639e+04,-2.228126050725671992e-01
3.871935967983991577e+04,-2.228179484463407301e-01
3.873936968484242243e+04,-2.228233264832520100e-01
3.875937968984492181e+04,-2.228287422508009596e-01
3.877938969484742120e+04,-2.228341988811212981e-01
3.879939969984992786e+04,-2.228396994812122112e-01
3.881940970485242724e+04,-2.228452470310819111e-01
3.883941970985492662e+04,-2.228508442738698359e-01
3.885942971485742601e+04,-2.228564936057197965e-01
3.887943971985993267e+04,-2.228621969768420641e-01
3.889944972486243205e+04,-2.228679558180604037e-01
3.891945972986493143e+04,-2.228737710079496670e-01
3.893946973486743809e+04,-2.228796428928520035e-01
3.895947973986993748e+04,-2.228855713642602931e-01
3.897948974487243686e+04,-2.228915559852573669e-01
3.899949974987493624e+04,-2.228975961421379992e-01
3.901950975487744290e+04,-2.229036911835082790e-01
3.903951975987994228e+04,-2.229098405023353657e-01
3.905952976488244167e+04,-2.229160435207468149e-01
3.907953976988494105e+04,-2.229222995546661923e-01
3.909954977488744044e+04,-2.229286075650439569e-01
3.911955977988993982e+04,-2.229349658410812451e-01
3.913956978489244648e+04,-2.229413716998150385e-01
3.915957978989494586e+04,-2.229478213096187655e-01
3.917958979489744524e+04,-2.229543097326553425e-01
3.919959979989995190e+04,-2.229608312234518108e-01
3.921960980490245129e+04,-2.229673797343963149e-01
3.923961980990495067e+04,-2.229739495060983345e-01
3.925962981490745005e+04,-2.229805356007959760e-01
3.927963981990995671e+04,-2.229871342764284115e-01
3.929964982491245610e+04,-2.229937431677116444e-01
3.931965982991495548e+04,-2.230003612999540141e-01
3.933966983491746214e+04,-2.230069889907806135e-01
3.935967983991996152e+04,-2.230136276963769759e-01
3.937968984492246091e+04,-2.230202798452477486e-01
3.939969984992496029e+04,-2.230269486857398009e-01
3.941970985492746695e+04,-2.230336381600132034e-01
3.943971985992996633e+04,-2.230403528082699205e-01
3.945972986493246572e+04,-2.230470977020287127e-01
3.947973986993496510e+04,-2.230538784026292465e-01
3.949974987493747176e+04,-2.230607009397202467e-01
3.951975987993997114e+04,-2.230675718033905408e-01
3.953976988494247053e+04,-2.230744979423070484e-01
3.955977988994497719e+04,-2.230814867584113570e-01
3.957978989494747657e+04,-2.230885460862455094e-01
3.959979989994997595e+04,-2.230956841418541003e-01
3.961980990495247534e+04,-2.231029094227953979e-01
3.963981990995497472e+04,-2.231102305379713546e-01
3.965982991495747410e+04,-2.231176559454895458e-01
3.967983991995998076e+04,-2.231251935814152487e-01
3.969984992496248015e+04,-2.231328503757043225e-01
3.971985992996497953e+04,-2.231406316770152554e-01
3.973986993496747891e+04,-2.231485406451455267e-01
3.975987993996998557e+04,-2.231565777104659032e-01
3.977988994497248495e+04,-2.231647402258709889e-01
3.979989994997498434e+04,-2.231730224256388284e-01
3.981990995497749100e+04,-2.231814157452902125e-01
3.983991995997999038e+04,-2.231899094628015390e-01
3.985992996498248976e+04,-2.231984915364576272e-01
3.987993996998498915e+04,-2.232071494796838973e-01
3.989994997498749581e+04,-2.232158711384355232e-01
3.991995997998999519e+04,-2.232246452972441730e-01
3.993996998499249457e+04,-2.232334621003721487e-01
3.995997998999500123e+04,-2.232423133131741511e-01
3.997998999499750062e+04,-2.232511924633812650e-01
4.000000000000000000e+04,-2.232600949006137425e-01
